[    0.46s ->     6.95s] The following is a quantitative research talk that I gave to the University of California,
[ 4206.49s ->  4211.97s] resulted in lots of, like, sports betting sites and, um, I'm going to specify, uh,
[ 4211.97s ->  4219.13s] specify like politics. So sports betting sites, like, um, the outcome of an election,
[ 4219.13s ->  4225.25s] like hours in advance. And, uh, as well, like if tariffs were going to be placed on,
[ 4225.69s ->  4230.09s] so I was wondering, uh, what are your thoughts on using, like, that data?
[ 4230.09s ->  4231.09s] Um, I'm excited.
[ 4234.54s ->  4238.36s] That's a fantastic question. And I actually have a lot of thoughts on this. Now,
[ 4238.62s ->  4241.70s] I just want to ask you one clarifying question. Are you talking about specifically,
[ 4241.70s ->  4247.10s] like the implied odds based on what the market is pricing those trades at right now,
[ 4247.10s ->  4250.10s] or like in terms of predictability, what do you mean?
[ 4251.06s ->  4251.72s] Predictability, yes.
[ 4252.42s ->  4253.38s] I don't know.
[ 4255.18s ->  4256.88s] I kind of predict the general direction.
[ 4257.40s ->  4261.96s] In the general direction. Yeah. So in, in essence, my opinion on it is,
[ 4262.36s ->  4267.88s] you know, I I'm very like structurally a frequentist in terms of statistics.
[ 4267.88s ->  4272.60s] So anytime I look at these betting sites and I see an implied probability,
[ 4272.60s ->  4276.82s] I don't think about it in terms of, you know, if it's 80,
[ 4276.90s ->  4282.04s] 90% implied probability for one candidate or this particular event outcome,
[ 4282.04s ->  4285.56s] I don't think of it in terms of, Oh, you know,
[ 4285.62s ->  4289.48s] nine out of 10 times that will be the occurrence.
[ 4289.66s ->  4295.16s] All I think about it as is in terms of market impact,
[ 4295.16s ->  4300.96s] the market isn't going to react as much as if it was the contrary event.
[ 4300.96s ->  4304.94s] Right. So if something's being priced at 90% implied odds,
[ 4304.94s ->  4308.08s] then that means if the other event occurs,
[ 4308.08s ->  4311.90s] the market is going to over-exaggerate to that response. Right.
[ 4311.90s ->  4315.54s] Cause that's not what the expectation was as a trader,
[ 4315.54s ->  4318.54s] you can structure very interesting trades around that. Right.
[ 4318.54s ->  4324.64s] So if you think, Hey, like 90%, there's no way, there's no way it's like 60%.
[ 4324.64s ->  4329.50s] Then it might be worth taking a swing in that capacity because if you're right,
[ 4329.58s ->  4332.52s] the disproportionate response in the market is something that you can
[ 4332.52s ->  4336.16s] effectively capitalize on, but that's how I think about it.
[ 4336.24s ->  4336.32s] Now,
[ 4336.36s ->  4340.60s] if you look at like the actual regression response and like its ability to like
[ 4340.60s ->  4343.72s] forecast or predict event outcomes. Yeah.
[ 4343.72s ->  4348.42s] Yeah. You know, there's a lot of literature on suggesting that the there's no
[ 4348.42s ->  4351.28s] implicit bias, right? Since there's money on the line,
[ 4351.38s ->  4355.10s] people just are going to act with their purest intent to make money.
[ 4355.26s ->  4359.40s] So there's no bias in those statistics, you know, supposedly.
[ 4360.06s ->  4362.32s] So in terms of predicting event outcome, yeah,
[ 4362.32s ->  4365.84s] it can do a pretty darn good job, but in a binary sense, right?
[ 4366.16s ->  4368.94s] Again, think about it more in terms of market impact,
[ 4368.94s ->  4370.92s] I think is the best way to go about it.
[ 4370.92s ->  4374.66s] Not nine out of 10 times something would occur based on these implied,
[ 4374.66s ->  4378.44s] implied odds. That's, that's how I like to think about that space.
[ 4379.31s ->  4381.51s] Great answer. Any more questions?
[ 4382.35s ->  4383.05s] I have a question.
[ 4384.05s ->  4387.29s] I have a question regarding your data acquisition strategy,
[ 4387.43s ->  4388.49s] because I feel like that's the most,
[ 4388.77s ->  4391.47s] one of the most important parts because that trickles down into everything,
[ 4391.57s ->  4391.77s] right?
[ 4392.09s ->  4395.07s] So if you make a mistake or not as efficient,
[ 4395.07s ->  4397.31s] there would be like a drastic impact on the result.
[ 4397.31s ->  4405.39s] You had filtered the API to only get the tweets with included like a dollar sign,
[ 4405.47s ->  4406.35s] the trigger symbol, right?
[ 4406.53s ->  4411.40s] The, yeah, like, like AAP or AMC for Amazon.
[ 4412.47s ->  4418.89s] But why did you not like consider also taking in data that just had the name of
[ 4418.89s ->  4419.47s] the companies?
[ 4419.73s ->  4420.25s] All of them,
[ 4420.31s ->  4422.39s] there might be some confusion if someone's talking about like,
[ 4422.63s ->  4424.27s] like an apple they're eating or, you know,
[ 4424.27s ->  4427.33s] the company or the Amazon rainforest, but still there,
[ 4427.33s ->  4430.85s] there would still be a way to like filter that down to like get the accuracy of
[ 4430.85s ->  4431.87s] it referring to the company.
[ 4432.01s ->  4432.05s] Like,
[ 4432.07s ->  4436.93s] is there a reason why you didn't go down that route and just saw it stuck to
[ 4436.93s ->  4437.51s] the diggers?
[ 4438.63s ->  4440.47s] Yeah, no, that's, that's a really good question.
[ 4440.47s ->  4446.59s] And it turns out to be more of like a signal to noise thing where I didn't
[ 4446.59s ->  4450.47s] want to create a named entity recognition problem for myself.
[ 4450.81s ->  4452.57s] So what you were talking about there,
[ 4452.63s ->  4454.09s] it's exactly the right intuition, right?
[ 4454.09s ->  4456.57s] Apple that you're eating versus the apple of the stock.
[ 4456.95s ->  4459.13s] And that turns into an NER problem.
[ 4459.13s ->  4461.73s] And it's, it's largely solved now, right?
[ 4461.77s ->  4463.73s] If I ask an LLM, is this talking,
[ 4463.87s ->  4469.05s] is this body of text talking about the company versus the stock?
[ 4469.05s ->  4471.29s] Yeah, it's going to be able to respond effectively.
[ 4472.11s ->  4473.73s] But at the time, like really,
[ 4473.89s ->  4477.23s] I didn't want to spend too much time on that problem because then I have to
[ 4477.23s ->  4479.09s] defend my choice in an NER model.
[ 4479.09s ->  4485.55s] Is the measurement of the NER effectively introducing more signal than noise?
[ 4485.73s ->  4488.15s] That's another question that I have to ask and answer.
[ 4488.27s ->  4493.69s] So I stuck with the tickers because I know for certain that if I query a
[ 4493.69s ->  4496.73s] document that contains that cash tag in Twitter,
[ 4496.73s ->  4500.49s] that cash tag is literally referring to a financial ticker.
[ 4500.71s ->  4507.49s] So I'm kind of trying to just avoid that step altogether, whether or not it enhances.
[ 4507.65s ->  4511.79s] And that's a really good question that you're asking because whether or not that enhances
[ 4511.79s ->  4516.25s] signal value is extremely valid and very likely, right?
[ 4516.25s ->  4519.03s] Intuitively, like you and I could probably agree.
[ 4519.15s ->  4519.41s] Yeah.
[ 4520.07s ->  4521.25s] Economically, it makes sense.
[ 4521.31s ->  4524.87s] I'm going to get a better signal value if I include those tweets.
[ 4525.27s ->  4528.03s] But that turns into another modeling problem.
[ 4528.25s ->  4531.23s] And, you know, effectively, if we can do that, then awesome.
[ 4531.35s ->  4532.71s] We can enhance our signal value.
[ 4533.27s ->  4535.61s] This is the iterative research process.
[ 4535.61s ->  4537.05s] But that's, that's a great question.
[ 4537.47s ->  4538.15s] A great question.
[ 4540.52s ->  4541.04s] Any more questions?
[ 4544.05s ->  4544.27s] Yeah.
[ 4544.27s ->  4553.93s] So if, you know, an independent trader wants to create the strategy using relatively low
[ 4553.93s ->  4557.93s] income, what would you, how would you recommend getting started?
[ 4559.71s ->  4560.23s] Yeah.
[ 4560.31s ->  4569.39s] So I will say in terms of getting involved in the space, my number one best piece of advice
[ 4569.39s ->  4576.15s] that I give, and this is, you know, based on my own experience is start to build projects.
[ 4576.35s ->  4583.71s] And that could be, if you have no idea where to start, try to replicate results of studies
[ 4583.71s ->  4586.41s] that are available in an open source capacity.
[ 4586.65s ->  4590.65s] You just heard me talk about this research paper for the past hour.
[ 4590.79s ->  4594.31s] Try to build it on a small scale.
[ 4594.73s ->  4597.43s] Try to come up with a way to web scrape tweets.
[ 4597.71s ->  4599.87s] Come up with a sentiment model.
[ 4600.37s ->  4601.19s] Produce scores.
[ 4601.69s ->  4603.43s] Look at the cross-sectional scores.
[ 4603.43s ->  4609.77s] See if there's a correlation between stock returns at that point in time, contemporaneously,
[ 4609.77s ->  4611.73s] or even in a forward looking sense.
[ 4611.93s ->  4619.73s] When it comes to actually trading and trading on your own, it starts to get to this kind
[ 4619.73s ->  4624.51s] of like gray area of, you know, I can't really teach you what to do.
[ 4624.65s ->  4626.07s] I can't really do it for you.
[ 4626.07s ->  4632.11s] I really like using poker as an analogy because I can't play the hand for you, right?
[ 4632.19s ->  4634.35s] Because then you're not a poker player.
[ 4635.25s ->  4640.49s] And the only way for you to get involved in the space is to experience it and understand
[ 4640.49s ->  4644.01s] what's going on so you can make those informed decisions yourselves.
[ 4644.15s ->  4645.87s] And that comes from experience, right?
[ 4645.87s ->  4652.13s] I think a big theme throughout this talk was experience, developing experience as a researcher,
[ 4652.67s ->  4657.95s] understanding the space, understanding the quantitative tools that are available to you.
[ 4658.47s ->  4663.23s] And, you know, that's largely what I would say is if you're looking to get started, start
[ 4663.23s ->  4664.49s] getting involved in the space.
[ 4664.77s ->  4665.69s] Start building projects.
[ 4666.96s ->  4667.10s] Yeah.
[ 4667.34s ->  4667.62s] Great.
[ 4667.74s ->  4668.26s] Great answer.
[ 4669.22s ->  4669.72s] Yeah.
[ 4669.82s ->  4670.38s] Any more questions?
[ 4671.32s ->  4671.84s] Questions?
[ 4672.32s ->  4672.44s] No.
[ 4674.62s ->  4674.92s] Clap.
[ 4675.08s ->  4675.28s] Okay.
[ 4675.38s ->  4675.78s] Clap again.
[ 4675.78s ->  4681.90s] Well, it's been a pleasure having you, Roman.
[ 4682.08s ->  4686.24s] I know you have an appointment or another commitment after this, so we'll let you go.
[ 4686.32s ->  4687.38s] But thank you so much for your time.
[ 4688.16s ->  4692.64s] I have shared your community over with our Discord as well, so they will find it there.
[ 4692.88s ->  4694.14s] And also, we shared your YouTube channel.
[ 4694.38s ->  4698.92s] So if you want to talk about anything related to your website or your course, keep in mind
[ 4698.92s ->  4699.64s] and shout it out.
[ 4700.34s ->  4701.88s] Yeah, you guys are always welcome.
[ 4702.30s ->  4704.76s] We have the channel and the Discord for you guys.
[ 4704.76s ->  4709.28s] If you guys want to ping me ever, if you want to pick my brand, always happy to answer any
[ 4709.28s ->  4713.92s] questions when it comes to, you know, what you're thinking about in the context of a research
[ 4713.92s ->  4717.04s] project, in the context of your career.
[ 4717.04s ->  4721.78s] If you're looking at getting involved as a researcher, trader, developer, whatever it
[ 4721.78s ->  4726.44s] is, if you ever want to, you know, just hop on and, you know, ping me in the chat, I'm
[ 4726.44s ->  4730.50s] very happy to interact and answer any questions that you guys might have.
[ 4731.24s ->  4734.78s] Project suggestions, resumes, CVs, all that as well.
[ 4735.36s ->  4739.02s] You know, feel free to hop on and just give me a shout.
[ 4739.84s ->  4740.52s] Sounds great.
[ 4740.66s ->  4740.84s] Yeah.
[ 4740.96s ->  4741.74s] Well, thank you so much.
[ 4742.18s ->  4742.36s] Yep.
[ 4742.40s ->  4742.98s] Let's wrap it up.
[ 4743.22s ->  4743.54s] Thank you.
[ 4743.64s ->  4743.94s] Awesome.
[ 4744.06s ->  4744.80s] Thank you, guys.
[ 4744.92s ->  4745.86s] Thank you so much, guys.
[ 4745.94s ->  4746.32s] Take care.
[ 4746.44s ->  4748.02s] Have a great, great evening over there.
[ 4748.48s ->  4748.60s] Yeah.
[ 4748.64s ->  4749.18s] Have a good night.
[ 4749.42s ->  4749.90s] Have a good night.
[ 4750.42s ->  4750.88s] Bye-bye.
[ 4755.06s ->  4755.52s] All right.
[ 4755.54s ->  4759.06s] And that's going to do it for this seminar at UCSD.
[ 4759.16s ->  4760.22s] It was a wonderful experience.
[ 4760.22s ->  4766.30s] Thank you again to Rudy and the exec team over there at the Crichton Quantitative Trading.
[ 4766.88s ->  4771.58s] Very grateful for the opportunity to speak about my research and, you know, share some knowledge
[ 4771.58s ->  4772.70s] in the quant space.
[ 4773.42s ->  4775.24s] I hope you enjoyed this video.
[ 4775.60s ->  4779.16s] It was certainly a very exciting one for me to put together.
[ 4779.28s ->  4780.38s] I hope you learned something.
[ 4780.38s ->  4785.64s] Thank you so much for watching, and I hope to do more of these in the future.
[ 4786.14s ->  4789.96s] Other than that, I'll see you in the next video.
