[    1.34s ->     7.08s] Welcome back to another quant build. In this video, we're going to code the volatility crush
[ 4360.29s ->  4367.17s] pricing based on the market implied volatility, uh, and the associated spot price. And then of course,
[ 4367.17s ->  4373.89s] we're picking the strike and we're picking the days to expiration that is going to be freely up to us.
[ 4373.89s ->  4378.05s] All right, cool. We only have one more section in this left frame and then we're done. So I'll say
[ 4378.05s ->  4388.00s] def set up. We'll do the current Greeks. Now current Greek section, um, self, and then we will do parent
[ 4388.00s ->  4394.87s] row. This is exactly what we had done above. So we're making all these functions, right? Let's not
[ 4394.87s ->  4402.60s] lose sight of what we're doing here. We have that panel left frame, right frame. We did this one,
[ 4403.24s ->  4408.12s] this one, this one. Now we're going to do the Greeks and we're done with the left frame. Then we'll move
[ 4408.12s ->  4415.80s] on to the right frame. Okay. Um, again, this is pretty simple. This is pretty much what we've been
[ 4415.80s ->  4425.24s] doing. So we'll say Greeks frame is equal to TTK dot label frame. I'll put this in the parents. I will make
[ 4425.24s ->  4434.39s] the text equal to the current Greeks and then the padding, I will set that equal to 10. I will put
[ 4434.39s ->  4444.15s] the Greeks frame dot grid as row equals row column is equal to zero sticky is equal to TK West TK East.
[ 4445.16s ->  4453.28s] Then I will say pad Y is equal to zero comma 15. Lovely. And then I'm going to give some weight to the
[ 4453.28s ->  4462.64s] first and third column. So I'll do column configure one weights, one frame column, configure three weight,
[ 4462.64s ->  4471.04s] one cool. Uh, now what I'm going to do is pretty much what I did above with the, um,
[ 4472.32s ->  4479.78s] with the column put prices. Oh, Jesus. Look, I left this as put. You see this. It's a rookie
[ 4479.78s ->  4490.02s] mistake right there. Rookie mistake. That should be straddle straddle price label. And this should
[ 4490.02s ->  4495.54s] be straddle price label. So if you caught that before me, good on you. So straddle price label,
[ 4495.54s ->  4499.94s] straddle price label. That's good for that guy. Um, and now we can just copy and paste this
[ 4501.49s ->  4510.53s] copy and paste this idea here. Um, let's see, row one, two. Yeah, this is all good. Okay, cool.
[ 4510.53s ->  4519.35s] So we'll just copy and paste this guy. Now we'll throw this here. And what are we trying to display
[ 4520.07s ->  4529.57s] Delta, gamma, Vega and theta. All right. Delta, gamma, Veda, Vega and theta. Let us start with
[ 4532.87s ->  4538.31s] the frame. We're placing the label and we'll throw it in the Greeks frame here. The text will be what
[ 4538.31s ->  4545.51s] Delta first row. We're going to start in row zero. Then everything else is fine, but really we don't
[ 4545.51s ->  4551.99s] need 10. We used to need five. This is smaller than what we were working with above aerial 14,
[ 4551.99s ->  4557.19s] probably unnecessary. Ariel 10 is probably sufficient. Can leave it as bold. We don't need to make the
[ 4557.19s ->  4564.31s] foreground any color and just leave it as plain old text. And instead of pricing frame here,
[ 4564.31s ->  4572.53s] we'll throw this in the Greeks frame row. This will be in row through this in row zero column one.
[ 4574.10s ->  4581.22s] And instead of straddle price label, this is going to be the Delta label and that's what we will use
[ 4581.22s ->  4597.25s] there as well. Super easy. Let's do this again. Do this again for gamma. Do this again for Vega.
[ 4599.35s ->  4610.44s] Do this again for theta. Not going to make that same mistake last time either. Gamma, Vega, theta.
[ 4611.73s ->  4621.00s] Cool. This is going to be the theta label. Cool. This will be the Vega label.
[ 4623.04s ->  4631.24s] This will be the gamma label. We'll replace all of those. Good. All of these are in the Greeks frame
[ 4631.24s ->  4637.24s] as they're supposed to be. Now I need to make sure that all of the rows and columns are correct. I want
[ 4637.24s ->  4643.08s] to put Delta and gamma together, right? First and second order sensitivity. And then I'll put, um,
[ 4643.08s ->  4650.20s] Vega and theta together, even though they're, they're not, um, explicitly related by some sort of, um,
[ 4651.08s ->  4657.32s] variable you're differentiating with respect to. So here I'm going to put this Delta in row zero column
[ 4657.32s ->  4665.62s] one. Then I'm going to make the gamma label in column two. I will leave this in row zero column one,
[ 4665.62s ->  4674.34s] row zero column three, and then I will increment down to row one, um, for the Vega and theta.
[ 4674.34s ->  4679.70s] So I'll put this in row one, put this in row one. This will then also be in column three.
[ 4680.96s ->  4690.60s] This will be in row one column zero. This will be in row one column two. Okay. So that's going to go
[ 4690.60s ->  4703.49s] label Vega, then the actual Vega value, then the theta label and the theta value. And then above that
[ 4703.49s ->  4709.49s] will be Delta, Delta value, gamma, gamma value. All right. And that's what we've built here.
[ 4710.29s ->  4714.61s] And that's going to do it for that left frame. Now we can move on to the right frame. So we'll start
[ 4714.61s ->  4724.37s] with the scenarios section, def set up scenario section. And then in this case, right, we're
[ 4724.37s ->  4732.37s] dealing with, um, the same idea of a parent and a row, but the difference here, the parent is now
[ 4732.37s ->  4738.58s] the right frame, right? So we were dealing with the left frame. Now we're dealing with the right frame.
[ 4738.58s ->  4750.24s] So we're going back to row zero. Okay. Now we can create a little scenario frame and this is really
[ 4750.24s ->  4754.40s] the, uh, the bread and butter here, right? Cause this is what we're after. We want to see what,
[ 4755.12s ->  4760.40s] what the price of the straddle is, is in different state of the world. So I'll throw it in this parent.
[ 4760.40s ->  4769.32s] The text will be scenario analysis. Cool. We'll make this padding equal to say 10 and then scenario
[ 4769.32s ->  4779.08s] frame dot grid row is equal to row column is equal to zero sticky. We'll make this maybe TK west TK east
[ 4779.80s ->  4786.45s] and then pad Y is equal to zero 15. Wonderful. This is the exact same thing that we did above with all
[ 4786.45s ->  4792.53s] the other different frames for the Greeks, for the market data, for the connection panel. It's,
[ 4792.53s ->  4798.53s] it's, uh, the, the same setup, right? So now I'm going to give it, um, some column weight. I'll give
[ 4798.53s ->  4805.91s] the first one, some weight, give it away to one. That'll be sufficient. Now I'm going to essentially
[ 4805.91s ->  4815.27s] just take the entries that we did up here for days to expiration. I'm going to copy that. I'm going to
[ 4815.27s ->  4826.82s] use that as the framework for this scenario analysis. Okay. So instead of the data frame,
[ 4826.82s ->  4834.52s] we're going to be using this scenario frame, the text will be new spot price, right? Cause that's
[ 4834.52s ->  4847.22s] what we're testing row zero. We will leave the padding X at 10, padding Y at eight and sticky at
[ 4848.18s ->  4852.34s] west is sufficient. The initial value here, we'll just leave a blank.
[ 4854.12s ->  4859.00s] So we'll just get rid of that. Again, this entry doesn't live in the data frame. It's going to
[ 4859.00s ->  4864.60s] live in the scenario frame. We need to create a new text bar here to track that new spot price.
[ 4864.60s ->  4870.12s] So I'm going to call it new spot price. And that's what I'm going to use as this tracking variable here.
[ 4870.76s ->  4879.51s] The, this is width, this says widget. All right. That's something to go fix. Let's scroll up.
[ 4880.74s ->  4889.49s] We're scrolling up now to the scenario frame. We're going up to the market data frame. Aha.
[ 4889.49s ->  4899.91s] So I said widget here. Nah, nah, that should be width. Width. All right. That's a, that's a classic,
[ 4899.91s ->  4906.42s] uh, classic issue in a field for, uh, a really an argument for this particular, uh,
[ 4908.21s ->  4917.78s] particular class width, width, not widget width, width, width. So if you caught that before me,
[ 4918.66s ->  4925.62s] awesome. So we got width, that should be fine. And then instead of widget here, that is again going
[ 4925.62s ->  4933.06s] to be width. When we run this, if we get some sort of error that, you know, there's no widget, um,
[ 4933.78s ->  4939.06s] parameter, then yeah, we'll, we'll just change it to width. All right. So that's the new spot price.
[ 4940.02s ->  4944.34s] Um, this is in the scenario frame again, like, let's just make sure that all of this is correct. So we
[ 4944.34s ->  4953.70s] have the idea here. Um, this doesn't live in, in what row four, this is row zero column one for the
[ 4953.70s ->  4960.18s] scenario. Um, sticky is fine. Pad Y is fine. That's all sufficient. So that is good for the new spot
[ 4960.18s ->  4968.93s] price. Now let's just copy and paste this for the new IV shift tab. So this is going to be the new IV
[ 4970.13s ->  4975.22s] percent. And you know, as you're going through this, just make sure you're,
[ 4975.22s ->  4979.38s] and I know I mentioned this earlier, but make sure you know what units of implied volatility
[ 4979.38s ->  4983.94s] you want to work with. If you want to work with annual units, or if you want to work with, um,
[ 4983.94s ->  4989.06s] different types of units, then, uh, that that's at your discretion. It's whatever you want to do. So
[ 4989.06s ->  4993.78s] just make sure you're scaling it correctly. So we'll, we'll use new IV percentage here,
[ 4993.78s ->  5002.50s] rows zero. Okay. We will make this row one and then we will do the same for the actual
[ 5003.14s ->  5011.60s] string bar and the entry. So I don't know what that was. New spot price is really going to be the new
[ 5011.60s ->  5018.52s] IV bar. We will use that as the tracker for this entry. So remember, this is the scenario analysis.
[ 5018.52s ->  5024.20s] We have a label for the new spot, new IV, we have entries, and then we need to track the values in
[ 5024.20s ->  5029.96s] those entries. And that's what we're doing here. Instead of column one, this will be in column,
[ 5030.92s ->  5038.61s] this should be row one, column zero. This should be row one, column one. Yeah. Row one, column one.
[ 5041.12s ->  5046.48s] Cool. So it'll be the label, then the entry label entry, and that will do it. And then we're tracking
[ 5046.48s ->  5051.76s] it correctly. Good. Everything looks good there. Now we need a button to analyze this.
[ 5052.72s ->  5059.12s] That's what we will do. We will do self dot analyze button is equal to ttk dot button.
[ 5059.68s ->  5068.96s] And we will say scenario frame text is equal to analyze scenario. And then here command is equal to
[ 5068.96s ->  5077.78s] self dot analyze scenario, which we also have to build. Now I hope it goes without saying, but the
[ 5077.78s ->  5083.54s] the black shoals price doesn't, doesn't, um, and the black shoals model doesn't perfectly predict
[ 5085.52s ->  5092.96s] what the change in your option contracts value is going to be. And it doesn't tell you how to
[ 5092.96s ->  5098.48s] perfectly hedge your exposure, right? So like in terms of like rebalancing a delta hedge,
[ 5098.48s ->  5103.36s] it's not going to be a perfect hedge with your, with your delta value. It's a linear approximation
[ 5103.36s ->  5109.76s] to, to the, the delta function from the black trolls model, but that linear approximation,
[ 5109.76s ->  5115.60s] yeah, there's some error. It's a pretty darn good, um, approximation, but it's not a perfect hedge,
[ 5115.60s ->  5124.80s] right? And as things change and the market moves and you know, the delta value changes in a way that's,
[ 5124.80s ->  5128.40s] that's reasonably expected. And it's always going to be consistent with the price
[ 5128.40s ->  5132.72s] is actually observed because of the implied volatility. That's what we're backing out every
[ 5132.72s ->  5138.16s] time. So the Greeks will, will somewhat reflect the change, but the actual impact in price,
[ 5138.16s ->  5142.72s] it's not going to be a perfect representation of that. So I do want to, I want you guys to keep
[ 5142.72s ->  5148.88s] that in mind in the context of, of pricing and the black shoals model, just because we're using this
[ 5148.88s ->  5154.16s] model and essentially we're, we're using it to back out this implied volatility. And then we're using
[ 5154.16s ->  5159.28s] the implied volatility, whether it's a future volatility and we're doing a scenario analysis,
[ 5159.28s ->  5165.36s] or it's the spot IV to price these options. The prices will be consistent with what we observe
[ 5165.36s ->  5172.48s] for that particular option or strategy, but it's not perfectly predictive of what the value is going to
[ 5172.48s ->  5180.00s] be. And you know, that's because it's a model price. Now, eventually when it moves and you get that
[ 5180.00s ->  5186.80s] new IV, yeah, it's going to match because that's how IV works. We're backing out the IV from whatever
[ 5186.80s ->  5192.40s] the market is pricing it at. So don't get those two things twisted. It looks consistent, right?
[ 5192.96s ->  5197.92s] But it's not consistent in that sense. So very important to understand that I have a lot of
[ 5197.92s ->  5202.96s] videos on theoretical pricing. Check those out. If you're unfamiliar, going to do more in the future
[ 5202.96s ->  5208.56s] to hopefully hammer that idea home. For now, we just created this analyze button.
[ 5208.56s ->  5217.84s] I spelt analyze wrong in that command analyze scenario. Good. Disable it till we're connected.
[ 5217.84s ->  5224.48s] Then we'll say self dot analyze button. We're going to place it in row two. We'll place it in column zero
[ 5225.12s ->  5236.93s] column span to pad Y, we'll say 10 comma zero. Cool. And that will do it for the scenario section.
[ 5236.93s ->  5242.77s] All right. We're almost done here, actually. So now we just got to do this for the P and L, the new
[ 5242.77s ->  5252.21s] Greeks and the status. So let's do this for the P and L. I am going to just go ahead and create this
[ 5252.21s ->  5261.59s] function def set up P and L section. I'll say self parent row. Cool.
[ 5263.14s ->  5270.18s] Now I need a new label frame. I'll just take this one, just take this one, reuse it a little bit.
[ 5270.18s ->  5276.77s] So we'll say P and L frame, and then I will make all of these P and L frames. We're going to again,
[ 5276.77s ->  5284.29s] use the parent and row respectively. Um, column config. There is fine zero 15 sufficient padding 10 fine
[ 5284.29s ->  5295.54s] scenario analysis. We will change this to P and L analysis. And then now we need labels and we need
[ 5296.18s ->  5302.10s] separators. So I'm just going to get this from up here. Let's use the call. Um, or we can just use,
[ 5302.10s ->  5308.76s] uh, theta. So we'll use theta as an example here. I'll copy the theta set. Come on down here,
[ 5310.36s ->  5320.40s] paste it there. And then I will use the P and L frame instead of theta. This is going to be the
[ 5321.60s ->  5333.06s] new straddle price. This is going to be in column zero row zero. Okay. We'll make this,
[ 5333.06s ->  5347.49s] give this some padding, make this 10 zero comma eight. Okay. TK West P and L frame. This is not a
[ 5347.49s ->  5357.97s] fatal label. This is the new straddle label. We will throw this in row zero column one.
[ 5359.17s ->  5367.92s] The padding will add a little more padding. That'll be good. Um, and then we'll make this blue for the
[ 5367.92s ->  5373.52s] straddle, right? So we'll do foreground just to match what we had earlier. And then we'll
[ 5374.56s ->  5381.84s] chain this, change this to 12, make it a little bigger. Okay. So this is after the scenario that
[ 5381.84s ->  5387.28s] we observed, right? So we observe a new volatility and a new spot price. Now we want to see what the
[ 5387.28s ->  5398.12s] new straddle price is going to be. Okay. I'll add a separator and then I'll essentially display the
[ 5399.08s ->  5402.76s] P and L for a long straddle and a short straddle. So I'll say
[ 5403.64s ->  5407.08s] separator really. I'm just going to take the separator from above. We already wrote this
[ 5414.69s ->  5419.01s] past it. Where are you separator? There you are. You're in the current straddle section.
[ 5420.21s ->  5428.82s] Cool. I'll take you, put you here, throw this in the P and L frame. Okay. This is in
[ 5428.82s ->  5439.38s] row zero, right? Column one, the separator we want. And then row one column zero span two is fine.
[ 5440.26s ->  5451.14s] Padding is fine. Now we'll just reuse this for the, um, we'll reuse this for the long and short straddle
[ 5451.14s ->  5464.66s] P and L there's our long straddle P and L there's our short straddle P and L. Okay. Um, we don't need
[ 5464.66s ->  5474.00s] to make the foreground anything here. That's fine. 12 is fine. The padding is fine. The rows in columns,
[ 5474.00s ->  5479.76s] again, let's make this, this is row zero row one. This is going to be row two. This is going to be
[ 5480.40s ->  5488.39s] row three. And then again, this will be row three. This will be row two. And then this should be in
[ 5488.39s ->  5494.95s] column one. This is in column one. So again, these are label and then the associated, um,
[ 5494.95s ->  5499.75s] value, right? So label value, label value. So they're going to share a row, but have different
[ 5499.75s ->  5506.88s] columns. It's the gist of what's going on here. Okay. These aren't new straddle labels. This is going
[ 5506.88s ->  5524.84s] to be P and L long label, and then it's going to be P and L short label. Cool. That's good. And that
[ 5524.84s ->  5533.40s] looks good. That should do it for this particular section. Um, we don't need necessarily padding on
[ 5533.40s ->  5544.93s] the short label. You can probably get rid of that. That is probably okay. I think that is good.
[ 5546.34s ->  5555.65s] Row zero, row zero, column one, row one. Good. Then row two, row two, column zero, column one,
[ 5555.65s ->  5561.81s] row three, row three, column zero, column one. Good. That follows the design pattern that I just
[ 5561.81s ->  5567.57s] laid out. And that is our P and L section. Now we can come up with the section for the new Greeks,
[ 5568.61s ->  5577.35s] and then we can update our status. And then, uh, then we'll be done. We can actually move on to some
[ 5578.07s ->  5588.39s] some pricing functions. Cool. Let's do the new Greeks. Now def set up new Greeks section
[ 5589.43s ->  5596.53s] self. Remember we take this parent, we have a row. Cool. Now I'm just going to take the frame from above.
[ 5596.53s ->  5600.85s] We're going to use waiting on one and three. So I'll just take it from the other Greek section
[ 5601.49s ->  5608.66s] and modify it a little bit. So it's not going to be the Greeks frame. It's going to be the new Greeks
[ 5608.66s ->  5619.19s] frame. Cool. Cool. Cool. One, three, one, three, not current Greeks, new scenario Greeks,
[ 5620.90s ->  5625.30s] scenario Greeks padding done. That's totally sufficient. We're going to throw it in the parent
[ 5625.30s ->  5631.38s] rows. Going to match the row of what we defined here in our setup UI function, where we're calling this,
[ 5631.38s ->  5639.57s] this, then we will come on down here. Cool. That should do it. Set up new Greeks. Good.
[ 5639.57s ->  5644.21s] So that is going to be our new frame. Now let's add the labels. We're going to have new Delta,
[ 5644.21s ->  5652.68s] new gamma, new Vega, new theta. Let's just take it from here. So I'm just going to copy
[ 5653.81s ->  5663.24s] Delta, gamma, Vega, theta. I'm going to paste it here. All right. All we're doing is taking all of
[ 5663.24s ->  5669.11s] those labels and reusing them. And we're going to give it a new label and we're going to give it a new
[ 5669.11s ->  5678.98s] frame. Nothing crazy. So new Greeks frame, new Greeks frame, new Greeks frame, new Greeks frame,
[ 5678.98s ->  5685.94s] new Greeks frame, new Greeks frame, new Greeks frame, new Greeks frame. Fantastic. And then
[ 5685.94s ->  5695.32s] all of the rows and columns should be the same. Nothing changes. Fantastic. Um, these have dollar
[ 5695.32s ->  5703.94s] signs associated with them. Really? They shouldn't necessarily just be in units of dollars. Uh, so I
[ 5703.94s ->  5708.02s] will back that out from the other section as well. So if we go back to the current Greeks, I'm just going
[ 5708.02s ->  5718.15s] to get rid of the dollar signs. Cool. All right. And, uh, nothing else changes. So that's going to be
[ 5718.15s ->  5727.41s] the set up new Greek section. And now we just need to update the status set up status section,
[ 5728.47s ->  5739.08s] self parent row, last one status frame is equal to TTK dot frame. Really. This will be a label frame
[ 5740.39s ->  5747.56s] and we will throw this in the parents. The text will be status. Padding is equal to 10.
[ 5748.68s ->  5757.94s] The status frame we will place in row, whatever the row is. And then the column we will place in
[ 5757.94s ->  5767.54s] column zero sticky. We will do sticky west, east, north, and south. And give it some padding on the
[ 5767.54s ->  5777.16s] why there's zero comma 15. Remember frame. We did everything in the left. This is the last thing
[ 5777.16s ->  5782.76s] in the right. So that right frame is the parent. That's where we're placing this label frame.
[ 5782.76s ->  5788.60s] And it's the last item in that parent frame. All right, let's give some weight to this now.
[ 5788.60s ->  5801.04s] So I will say status frame dot column configure. We'll say zero weight one status frame dot row
[ 5801.04s ->  5815.62s] configure zero weight one. And then parents, we will do dot row configure and we will say row weights one.
[ 5816.34s ->  5821.38s] So this is going to be actually looking to configure the row for the parent, whatever row this status
[ 5821.38s ->  5827.86s] section lives on. In this case, I think it's four, three, zero, one, two, three. Uh, so we're going to
[ 5827.86s ->  5840.53s] change the weight of that parent, uh, row. Okay. Self dot status bar is just going to be the string var
[ 5841.25s ->  5851.28s] for our connection status here, ready to connect to interactive brokers, IBTWS.
[ 5851.28s ->  5860.47s] And then we will have some sort of display status display tdk dot label. In this case,
[ 5860.47s ->  5866.71s] we'll throw it in the status frame. The text variable is going to be that status bar self dot status bar.
[ 5868.42s ->  5876.98s] Cool. Then we will have a wrap length of, let's say 300. It's probably fine for what we're doing. We'll
[ 5876.98s ->  5885.86s] just justify, justify it left and the font. We'll just keep it consistent as ariel. We'll throw ariel nine
[ 5885.86s ->  5901.40s] there. Cool. Self dot status display grid row zero column zero sticky and we will make it west east and
[ 5901.40s ->  5910.48s] north. So that will be our display in the status section. And that will do it. That will do it for
[ 5910.48s ->  5917.52s] all of these sections. Now we can move on to the core functionality of this user interface here.
[ 5917.52s ->  5924.32s] This is the fun part. Let's, uh, let's make some functionality here. Def update status. Let's
[ 5924.32s ->  5929.52s] update the status. Now we have some sort of message we want to display to that status display. We'll get
[ 5929.52s ->  5939.70s] a timestamp. We'll say date, time dot. Now we will format it in terms of, we will say hours
[ 5941.54s ->  5950.76s] minutes seconds. And then we can display that as self dot status bar dot set. And then in this case,
[ 5950.76s ->  5959.94s] we have the timestamp as the timestamp. Nope, not time delta timestamp. And then here we will display
[ 5959.94s ->  5972.05s] whatever message we have. Cool. Self dot root dot update idle tasks for some housekeeping with our UI.
[ 5973.76s ->  5978.64s] Now we need to create the function to connect to interactive brokers. This is the cool stuff here.
[ 5978.64s ->  5986.08s] All right. We're going to say death connect IB. Okay. Where did we see this before? This is not a
[ 5986.08s ->  5993.04s] function in the IB API. We're going to use the IB API to create the connection to the trader workstation,
[ 5993.60s ->  5999.04s] but we use this in our connect button. So if we go on up to the connection section,
[ 5999.60s ->  6009.46s] our connect button used this here. It's exactly what we see. That's what we're creating right now.
[ 6009.46s ->  6014.98s] So try host is equal to self dot what? How do we get the host? Well, remember we created a variable
[ 6014.98s ->  6024.50s] that tracks the input in that entry. Self host var dot get. Easy. Port is an integer, but in the entry,
[ 6024.50s ->  6033.14s] it's a string. We're going to cast it to an integer self dot port var dot get. Wonderful. Now we will update
[ 6033.14s ->  6044.66s] the status. We will say connecting to IB at host and the associated port. So that's why we created
[ 6044.66s ->  6048.42s] this update status here. It's going to give us a timestamp and whatever we're trying to do
[ 6048.98s ->  6054.82s] in our user interface. Okay. So that's going to be very useful to discern what is happening on the
[ 6054.82s ->  6063.00s] backend. If there's anything that we should be aware of. Now we are going to create a thread to
[ 6063.00s ->  6068.60s] manage this connection request. That's why we imported threading at the start of this. So deaf
[ 6068.60s ->  6076.92s] connect thread. What we're going to do is we're going to try to go about self dot IB app dot connect
[ 6076.92s ->  6085.64s] at this host and port zero is going to be the client ID. Okay. You can go into your TWS and manage your
[ 6085.64s ->  6092.84s] client ID to be, you know, whichever value for your master client ID, different client IDs need
[ 6092.84s ->  6097.64s] to be created if you want to have different connection requests running at the same time.
[ 6097.64s ->  6104.04s] So this client's ID zero, this client ID one, so on and so forth. For now, if that doesn't mean anything
[ 6104.04s ->  6111.00s] to you, it's one connection. So in this case, the connection has ID zero. That's sufficient, right? But
[ 6111.00s ->  6117.56s] you can have multiple connections going. So self IB dot connect. So this now this connect function that
[ 6117.56s ->  6124.52s] we're calling here, this is directly related to the IB API that we imported up here because we created
[ 6124.52s ->  6131.40s] this IB app. And remember, we implemented the E wrapper and the E client connect is a part of the E
[ 6131.40s ->  6138.28s] client. This is an implementation of both of these classes. So IB app has access to that connect
[ 6138.28s ->  6145.64s] function. And where do we create the IB app? Well, we created it when we ran the constructor for our
[ 6145.64s ->  6153.35s] volatility crush analyzer. So we did right here. That's why we have access to it. So we're going
[ 6153.35s ->  6162.58s] to call this connect function self dot IB app, we're going to try to run it. And if we have any sort of
[ 6162.58s ->  6170.10s] exception, we will just go ahead and self dot update the status that hey, there was some sort of connection
[ 6170.10s ->  6180.77s] error. And we will log that as E. Now in that main try request, we're going to try to create this thread
[ 6180.77s ->  6187.49s] object, we'll call threading dot thread, and our target will be that connect thread function daemon
[ 6187.49s ->  6194.93s] is equal to true. And then we will start this thread. So we're trying to run this connection request.
[ 6196.61s ->  6204.13s] Okay, that's what we're trying to do with this thread. Let's wait to see if we receive a connection
[ 6204.13s ->  6213.56s] request. So we will wait for ion range 100 if self dot IB app dot connected, how are we how are we
[ 6213.56s ->  6220.76s] ensuring that this is actually set to true? We never set it to true, did we? Well, the only way that it's
[ 6220.76s ->  6229.40s] set to true is if what the server response to the next valid order ID, and then it will ping this
[ 6229.40s ->  6236.28s] callback function and set this flag equal to true. That's the only case in this entire program where
[ 6236.28s ->  6240.84s] we can have that connection be set to true. So that's what we're looking for here. Alright,
[ 6240.84s ->  6254.36s] did the server actually respond to our app? If it did, let's get the server version. If the server
[ 6254.36s ->  6262.12s] version is not none, and the server version is greater than zero, then we can break this, that means
[ 6262.12s ->  6273.75s] we got data. Otherwise, we will pass if there's an exception, and we will sleep for 0.1. Alright,
[ 6276.36s ->  6290.08s] it looks like we still have to import time. I swear I imported time. Maybe I didn't. No, I guess I
[ 6290.08s ->  6299.83s] didn't import time. So import time, this will allow us to, this will allow us to to sleep that thread.
[ 6299.83s ->  6305.59s] It's just a pause in the execution here as we wait to see if we received a connection.
[ 6312.00s ->  6320.79s] What is next? We're going to need to handle that connected case by enabling a whole bunch
[ 6320.79s ->  6333.25s] of buttons, right? Alright, so if we did connect successfully, right, then we should be able to say,
[ 6333.25s ->  6341.22s] if self dot IB app dot connected, that is going to be true if we connected. And if that's the case,
[ 6341.94s ->  6357.44s] then we can set the server version to be self dot IB app dot server version. And then if server version
[ 6357.44s ->  6366.16s] is not none, and server version is greater than zero, then we can go ahead and set all of these
[ 6366.16s ->  6372.48s] flags in the volatility crush analyzer. So keep in mind, right, there's a difference between self dot
[ 6372.48s ->  6378.80s] connected, that is the connection flag in this volatility crush analyzer, and the flag in the IB
[ 6378.80s ->  6384.80s] app. Those are two different flags. Self dot connected is equal to true in the vol crush analyzer.
[ 6384.80s ->  6390.24s] Now let's configure all the buttons. Self dot connect button dot config. Well,
[ 6390.24s ->  6397.78s] the state is now disabled. We don't need to connect, we're already connected. Self dot disconnect
[ 6397.78s ->  6406.69s] button dot config. State is equal to normal. Okay, we can now disconnect because we're successfully
[ 6406.69s ->  6419.88s] connected. We can also fetch data. Normal. Same thing with pricing. Now that we can fetch data,
[ 6419.88s ->  6430.82s] we can go about pricing things. Normal. We can set the status, the status label to be connected.
[ 6432.21s ->  6442.48s] And we can make that foreground green. Cool. And then we can just update the status and that status
[ 6442.48s ->  6452.88s] panel that we have successfully connected to IB TWS. And then we can have the server with the server
[ 6452.88s ->  6464.80s] version. Cool. All right. Now, if we don't have any server version, then we need to update the status
[ 6464.80s ->  6475.27s] that what we didn't get any any data from the server. So we connected, but server version
[ 6476.39s ->  6483.51s] is not available. And that is a separate issue. So we will log that. And then we can also just accept any
[ 6483.51s ->  6489.91s] sort of exception as E and we can just update the status. If there's some sort of exception, say,
[ 6489.91s ->  6498.31s] you know, connection established, but version check, and that's the server version check that failed.
[ 6498.31s ->  6503.75s] And there was some sort of error and we will log that error. So there's a difference between no server
[ 6503.75s ->  6510.92s] version being available and connecting. That's what we have here. And there being an error checking the
[ 6510.92s ->  6522.55s] server version, which we will then log. Okay. Cool. Um, of course, else, right. We didn't connect.
[ 6522.55s ->  6530.95s] So if connected, well, else what self update status that, Hey, we failed to connect to IB TWS.
[ 6532.24s ->  6538.80s] It's a separate issue. All right. And of course that should realize in some sort of exception,
[ 6538.80s ->  6550.29s] which we will catch here, right? Try except as E and then we will say self dot update status.
[ 6550.29s ->  6556.00s] And then this is where we'll just say, Hey, we, um, had some sort of connection error.
[ 6558.90s ->  6566.85s] And then we'll put, um, that exception and keep this as a formatted, formatted, uh, string there.
[ 6568.21s ->  6574.21s] And that's it for the connect function. Cool. So now we've effectively created this thread to connect
[ 6574.21s ->  6579.57s] to interactive brokers from our controller, our IB app. If we successfully connect,
[ 6579.57s ->  6585.01s] then the server will respond to that valid ID callback function, increment that flag to true
[ 6585.01s ->  6592.04s] from zero to one false to true. We'll check the server version and we will initialize all of our
[ 6592.04s ->  6599.16s] user interface items. And then if we have a series of failures here, we'll say, you know, what happened
[ 6599.16s ->  6613.78s] in the status section of our app far easier and less exciting death disconnect. I be self here.
[ 6613.78s ->  6621.38s] We're just going to try to what self dot IB app dot disconnect that's baked into the IB app. Remember
[ 6621.38s ->  6628.98s] we're implementing e-wrapper, e-client, e-client has that disconnect function. Self dot connected is equal to
[ 6628.98s ->  6637.22s] defaults. Okay. Then we will say self dot connect button dot config. We want that state to be
[ 6637.22s ->  6643.33s] normal now because we're disconnected. All right. And then we will say self dot disconnect button
[ 6643.33s ->  6649.97s] dot config state is equal to disabled. We've disconnected. We don't want to be trying to
[ 6649.97s ->  6655.65s] disconnect again or have the user try to same thing with the fetch button. I'm just going to copy and
[ 6655.65s ->  6660.61s] paste this dot config because we need to use it for the fetch button. We're going to disable that.
[ 6660.61s ->  6667.49s] We can't fetch data if we're not connected. We can't price things if we're not connected. We can't
[ 6667.49s ->  6678.93s] analyze things if we're not connected. And I think that will do it. Um, I might be, no, that's good.
[ 6678.93s ->  6687.81s] Yeah. We can't do any of that stuff if we're not connected. Okay, cool. We need to update the status.
[ 6687.81s ->  6692.77s] Um, this is going to be the status label. We're going to say that we have new texts that we are
[ 6692.77s ->  6696.69s] in fact disconnected, right? In this case in the foreground, then we'll just make red
[ 6697.33s ->  6704.21s] instead of green after being connected. Um, we will also create a function to clear any data
[ 6704.21s ->  6711.97s] that we may have queried. And then we will also update on the status to be disconnected.
[ 6718.66s ->  6726.18s] Good. And then we will of course, accept an exception as E and we will just update the,
[ 6726.18s ->  6732.85s] the status that there was some sort of disconnect error. If there was in fact a disconnect error,
[ 6734.20s ->  6739.16s] and that is going to do it for the connection functions. So we have our ability to connect.
