[    0.46s ->     8.33s] A question I get all the time, Roman, what is the best way to learn to code for quantitative
[ 4808.34s ->  4817.67s] data requests daily bar sizes, so we're scaling it correctly. Now we need to create this percentile
[ 4817.67s ->  4829.51s] breakdown self dot equity data. We will do an IV percentile. We'll set this equal to self dot equity
[ 4829.51s ->  4840.72s] data. Vol. Remember, this is annualized. We'll do a rolling window of 252 and we will rank it to
[ 4840.72s ->  4853.06s] percentile. The current implied volatility is just going to be the latest vol point or the last vol
[ 4853.06s ->  4859.62s] point in that pandas data frame. So we can say current implied volatility is equal to self dot equity data
[ 4860.34s ->  4868.40s] dot or we got to get the implied volatility column. And we will say dot iloc minus one. Remember,
[ 4868.40s ->  4871.44s] if you have a list slice notation, you can go all the way to the end with minus one.
[ 4873.03s ->  4880.02s] Zero is going to be the first element. This, of course, is if the length of the equity data
[ 4880.02s ->  4890.28s] is in fact greater than zero. Otherwise, we got nothing. We can get a copy of the volatility
[ 4890.28s ->  4903.38s] data itself by simply making a copy of the data frame for the implied vol and the implied vol percentile
[ 4903.38s ->  4912.00s] that we just came up with dot copy. And now we can, we're going to have to update the display.
[ 4912.72s ->  4917.84s] So we will call a function update current vol display that we will create in a moment.
[ 4918.64s ->  4927.44s] So I will say self dot update current vol display. We'll create that in a moment based on this
[ 4927.44s ->  4935.03s] percentile and implied volatility annualization update the display. And of course, if the self dot
[ 4935.99s ->  4945.65s] current implied volatility is not none, then we can log that we have, you know, the implied volatility
[ 4945.65s ->  4955.01s] from the server. And that is that the current I vol is given by and we can say self dots current implied
[ 4955.01s ->  4965.41s] volatility and then make that a 0.4 float. Then we can do in terms of percentage as well,
[ 4965.41s ->  4974.61s] if we would like to. And this will be self dot, I guess this will be self dots current implied vol
[ 4974.61s ->  4983.75s] times 100.2 F and then we can add a percent symbol at the end of it to make it percentage.
[ 4985.68s ->  4993.28s] So rounded to two versus rounded to four. That's what 0.4 F and 0.2 F is in this formatted log
[ 4993.28s ->  5001.48s] statement. Then we'll just give the IV range. And this is going to be the min max of the, the time
[ 5001.48s ->  5008.84s] series of implied volatilities self dot log message. We will say F IV range and we'll just give it as
[ 5010.12s ->  5019.24s] this range of the implied volatility column, get the max and min. So dot min, we'll round it to four
[ 5021.01s ->  5027.73s] and we will say dash, not minus. This is the range. So dash and we'll do the same thing. I'm just going to
[ 5027.73s ->  5049.30s] copy and paste and we will make this a max. Cool. Otherwise, if the current implied volatility
[ 5050.34s ->  5060.79s] is none failed to process, I have all data. Okay. So we've sufficiently logged everything there.
[ 5062.53s ->  5068.37s] That is our function to process the implied volatility. Now we need a function to update the
[ 5068.37s ->  5076.85s] plot or not update the plot quite yet. We want to update the frame with the volatility information
[ 5076.85s ->  5082.45s] that we just queried. So we have this current implied vol data. Now we have this time series
[ 5082.45s ->  5087.25s] of implied volatilities. We have that frame with the readout. So let's, let's update everything. So
[ 5087.25s ->  5103.83s] Def update current vol display. We will say if self dot current implied vol is not none,
[ 5104.95s ->  5115.28s] then let's update everything. Self dot current vol label dot config. Let's set the text. This will be a
[ 5115.28s ->  5126.05s] formatted string. We have self dot current implied vol and this will be rounded to four places. And of
[ 5126.05s ->  5134.20s] course, in percentages, this can be, we can just quote it in percent. Let's just quote it in percent.
[ 5134.20s ->  5145.40s] We don't need two times 100 self dot current implied vol times 100 to two decimal places float. Cool.
[ 5145.40s ->  5150.52s] So we'll, we'll quote it in terms of a percentage. So our current implied volatility there is annualized
[ 5151.08s ->  5161.84s] now we're going to do the computation text. So the computation text is equal to annualized by root
[ 5163.06s ->  5171.54s] 252 factor important to note what I will you're working with. So we will do self dot vol computation
[ 5171.54s ->  5184.58s] label and this will be dot config. And we will make this the text computation text. Equivalently,
[ 5184.58s ->  5196.80s] you can just throw this string in here, same thing. Then we want to update the vol range itself on the
[ 5196.80s ->  5207.22s] frame. So again, assuming that we have data, we really want to try to, you know, handle all of the
[ 5207.22s ->  5212.58s] edge cases that we might be missing data. And then trying to process the data and all of these functions
[ 5212.58s ->  5217.54s] for the frame or for analysis or regression, whatever it is. So I'm always going to try to handle the data
[ 5217.54s ->  5225.54s] with this is not none. The min is going to be self dot equity data. We will make implied vol dot min.
[ 5227.33s ->  5233.17s] And this is, this just makes sense, right? This is going to be the min, the max, the mean. This is for
[ 5237.86s ->  5256.15s] that percentile analysis full max will mean these are just basic calls to the the panda data frame.
[ 5256.15s ->  5262.31s] Um, this is a series object. This is a panda series and all of these functions are baked in min, max,
[ 5262.31s ->  5272.12s] mean it's quite, quite simple that we can do the range text. We can just set it to vol min,
[ 5272.92s ->  5284.42s] can round to whatever we want. I'll do three. Then we could say the mean is vol mean 0.3 is sufficient.
[ 5284.98s ->  5297.24s] It's whatever you like. We'll do vol max 0.3 F good. Um, this is going to be in decimals. You can
[ 5297.24s ->  5303.48s] make this in terms of percentages too, by just doing what we did here, scaling it by 100 and then
[ 5303.48s ->  5309.64s] rounding to two instead. Um, it's however you'd like to do it. I'll do it in terms of decimals here,
[ 5309.64s ->  5314.28s] but if you'd like to do it in terms of percentages, you can just apply that, that simple scale.
[ 5317.73s ->  5327.30s] Of course, if we have the equity data is none, then this is just going to be NA. Okay.
[ 5329.99s ->  5334.47s] And now we can, since we've handled this range text, that's essentially what this
[ 5335.03s ->  5343.35s] statement was for. We can use it here in the vol range label and we can just configure the text
[ 5343.35s ->  5349.91s] to be this range text. So that's what this conditional was for. We've configured the text
[ 5349.91s ->  5356.23s] based on the data we've received in the equity data data frame. This is a pandas data frame.
[ 5356.23s ->  5361.91s] This is a series object itself. When we reference a column and we constructed this text that contained
[ 5361.91s ->  5369.89s] the min, the mean, the max, we'll throw that in the label so that we can see it. Now let's, um,
[ 5371.01s ->  5376.77s] let's create some sort of conditional based on the level. So we can just kind of this again,
[ 5376.77s ->  5382.45s] this isn't really like, this isn't static and it's not really useful because everything is relative to
[ 5383.25s ->  5389.73s] the vol for a particular ticker, but as a baseline and something to make it a little more
[ 5390.37s ->  5395.01s] kind of like systematic interactive, whatever you want to call it, we can just color the label
[ 5395.01s ->  5403.46s] based on if it's like high vol, like mid vol or low vol. So we'll just say if the current implied
[ 5403.46s ->  5411.19s] volatility is, let's say greater than 0.4, then we'll set the label. So the current,
[ 5412.39s ->  5418.52s] I guess this is the current vol label. I want to make sure that I'm using the correct, um,
[ 5418.52s ->  5432.68s] self dot current vol label, current vol label. Yeah. Vol computation label is for the, yeah. Scaling
[ 5432.68s ->  5439.94s] factor. Okay. So this, yeah, this is based on the current implied volatility. Yeah. Current implied
[ 5439.94s ->  5446.90s] volatility, self dot current vol label. We are going to configure the foreground to be red. So high vol,
[ 5446.90s ->  5458.18s] red. Elif self dot current implied vol is less than 0.15. Then we have low vol self dot current vol label
[ 5458.90s ->  5467.86s] dot config. We'll make this, let's say green. Otherwise let's just make it, we'll just make it black.
[ 5478.77s ->  5491.01s] Okay. This is just to add some interaction between the, the UI elements that is displaying the implied
[ 5491.01s ->  5498.05s] volatility, the current implied volatility, uh, along with some sort of level. This probably should be
[ 5498.05s ->  5505.33s] based on the percentiles. We, we have them, right? We can compute them because we have them in this
[ 5505.33s ->  5511.41s] equity data. That is something good for you to try at home. So, I mean, I could leave this as a comment,
[ 5511.41s ->  5522.34s] like try yourself, don't use AI, try, try yourself, make this based on percentiles, call it the 25th
[ 5523.59s ->  5533.12s] and the 75th. It's a good exercise. Pretty easy to do too. Cause it'll just be baked into these,
[ 5533.12s ->  5541.76s] these series functions anyway. Cool. And now we're going to call a separate function at the bottom of
[ 5541.76s ->  5547.12s] this to update the regime analysis. And we're going to have to create that next update the
[ 5549.03s ->  5559.01s] regime analysis. And of course, if the current implied volatility, the current implied volatility
[ 5559.01s ->  5571.59s] is none. We'll have this else. We got to set everything to unavailable. So self dot current
[ 5572.55s ->  5582.18s] vol label dot config, we will set the text to not available, make the foreground color black in case
[ 5582.18s ->  5594.04s] we changed it prior. Vol computation label dot config, the text will be no data. The vol range label,
[ 5594.92s ->  5606.23s] we will say dot config, text will put not available, self dot regime label, not available.
[ 5611.65s ->  5622.07s] I'm just going to copy this self dot percentile label, not available, self dot reversion label,
[ 5622.07s ->  5628.63s] not available. And that should be just about everything we need to update if we didn't get
[ 5628.63s ->  5634.87s] any implied volatility data. So that's going to be our update current vol display function.
[ 5634.87s ->  5639.59s] Now we need a function to update the regime analysis to analyze high vol, above average,
[ 5639.59s ->  5644.23s] normal, below average, and low vol. This is going to be programmed statically. But again,
[ 5644.23s ->  5650.15s] another really good try it yourself is to do this based on percentiles. In fact, this is nowhere near
[ 5650.79s ->  5656.07s] some sort of like math textbook that is, Hey, you know, the proof is left as an exercise
[ 5656.07s ->  5661.99s] to the reader. That's just cruel. This is, this is very easy. You can literally just access these
[ 5661.99s ->  5669.19s] percentiles in this series object, and then you can change the color based on them. Same thing with
[ 5669.19s ->  5673.83s] the volatility regime analysis we're about to produce. You can do the exact same thing because
[ 5673.83s ->  5679.11s] we're about to build this function, just use a series object. So that's just about as close as I can
[ 5679.11s ->  5683.83s] get to telling you how to do it without doing it for you. So please give that a shot if you want to
[ 5683.83s ->  5688.71s] make this dynamic relative to the equity that you're working with. This is otherwise going to
[ 5688.71s ->  5697.51s] be fixed and 0.4 might not be high vol. Something like Nvidia has what a mean vol of 0.4. So that's,
[ 5697.51s ->  5701.99s] that's not really what we're working with. So definitely try that on your own within this
[ 5701.99s ->  5707.83s] system. Let's create this regime analysis, update regime analysis function. Now we're just kind of
[ 5707.83s ->  5712.63s] iteratively going through building out all of the components of this UI based on the data we receive
[ 5712.63s ->  5717.59s] from the server, the implied volatility data we received from the server, and very soon we're
[ 5717.59s ->  5722.23s] going to be going about constructing the actual regression itself. So let's build this function
[ 5722.23s ->  5727.19s] to update the regime analysis. This is going to have fixed values based on the percentiles. So
[ 5727.19s ->  5733.51s] essentially it's doing what I'm suggesting here for this guy, but the percentiles themselves are fixed,
[ 5733.51s ->  5738.39s] 0.8, 0.6, 0.4, 0.2. You can come up with your own methodology if you'd like to use different
[ 5738.39s ->  5743.03s] percentiles, but you know, that's, uh, that's completely up to you. So for now, let's start by
[ 5743.03s ->  5752.85s] creating this update regime analysis function, def update regime analysis self here. If we don't have
[ 5752.85s ->  5763.70s] any vol data or the current implied volatility is none, then what happened? We don't have any data.
[ 5763.70s ->  5770.10s] So there's nothing to update return. Otherwise the current percentile is equal to self.vol data.
[ 5770.10s ->  5778.02s] Remember we've created that copy. We have this vol IV percentile. We want to get the most currents.
[ 5778.98s ->  5784.98s] So we'll use minus one and now we can determine the regime. So this is going to be static. You can
[ 5784.98s ->  5789.54s] make this dynamic, however you want to do it, but I'm going to say if the current percentile is greater
[ 5789.54s ->  5800.96s] than 0.8, I will define the regime as high I vol. I will say the color is equal to red.
[ 5803.14s ->  5816.56s] If the percentile is greater than 0.6, I will say the regime is above average. I guess we don't need
[ 5816.56s ->  5824.55s] eyeball. I'll just call it high. Um, now we want to keep it in terms of eyeball to make sure that it's
[ 5824.55s ->  5829.03s] clear. We're working with implied volatility. There's, there's no, uh, approximation of
[ 5829.03s ->  5833.83s] realized volatility here. We're, we're dealing with historic implied volatility. So regime
[ 5834.39s ->  5844.44s] above average I vol, the color we can call this just maybe like orange. Okay. I lift current
[ 5844.44s ->  5858.07s] percentile is above 0.4. We will just call this normal turn. Just make this block. Then if it's
[ 5858.07s ->  5868.04s] normal current percentile is greater than 0.2, this can be considered below average regime is equal to
[ 5868.76s ->  5889.73s] low average. I will maybe make this blue. Otherwise this is just low and the color can be green. Okay.
[ 5889.73s ->  5900.95s] This, this is just some way to rank the current status of implied volatility. It's worth noting that
[ 5900.95s ->  5911.59s] like these aren't mutually exclusive, right? Like you can be over 0.2 and over 0.4 and over 0.6 and over 0.8,
[ 5911.59s ->  5919.99s] right? 0.9 satisfies everything. But I mean, this is just like basic programming. I think it's just worth
[ 5919.99s ->  5928.79s] noting the difference. Um, you know, if LF LF LF we're dropping through each of the conditionals here.
[ 5929.35s ->  5938.26s] Um, definitely worth noting for, uh, if, if you're unfamiliar with the, the Boolean logic of how this
[ 5938.26s ->  5943.14s] functions, all of them can be true, but if this one's not true, then we'll check for this one and
[ 5943.14s ->  5950.34s] so on and so forth. Um, but that's why we're not, you know, automatically triggering all of these along
[ 5950.34s ->  5959.16s] with this one, right? Okay. Let's configure the, uh, the regime label. Now, now that we have this regime
[ 5959.16s ->  5965.08s] in color, we can configure the regime label. So the label itself, right? We can config, we can set the
[ 5965.08s ->  5973.68s] text to be this regime, the foreground, we'll set it to this regime color, um, that we called color and
[ 5973.68s ->  5980.42s] the percentile label. We have that based on the percentile, the current percentile. That's what we used
[ 5980.42s ->  5986.82s] to compare to these fixed values. So the text will be equal to this formatted string, the current
[ 5986.82s ->  5999.97s] percentile, current percentile, and we can just round to 0.1%. Cool. Can talk about some sort of
[ 5999.97s ->  6006.13s] reversion expectation too. This is the idea that volatility is, is mean reverting. That is something
[ 6006.13s ->  6012.29s] that we observe, um, within the market. We see that volatility is a mean reverting process. The mean
[ 6012.29s ->  6018.53s] itself, non-stationary, it's not a fixed value can oscillate, can change over time. Um, but, but
[ 6018.53s ->  6024.45s] something to keep in mind is that we can expect some sort of reversion down or up to some sort of mean,
[ 6024.45s ->  6029.97s] not crazy to think if we're above the 80th percentile that on average, we're going to see
[ 6029.97s ->  6036.45s] some sort of reversion to a mean down same thing with reversion up below, say the 20th percentile.
[ 6036.45s ->  6043.49s] So if the current percentile is greater than 0.8, this could suggest some sort of reversion down.
[ 6043.49s ->  6056.20s] So expect mean reversion down and the color for this, we'll call this our color for reversion color.
[ 6056.20s ->  6063.57s] We'll make this blue L. If the current percentile is less than 0.2, then we can do the same thing,
[ 6063.57s ->  6073.51s] but it's going to be mean reversion up and the color is going to be black. Oh, good. It didn't
[ 6073.51s ->  6083.00s] get cut off. I was concerned. Good. Okay. It's in between, you know, really, we, we don't have any
[ 6083.00s ->  6089.56s] sort of reversion. So this is going to be, uh, like a neutral quote unquote signal and we'll call this our
[ 6089.56s ->  6099.14s] color, just, just black. Okay. Now we can update this reversion label to be the reversion text and the
[ 6099.14s ->  6105.62s] foreground color will just be the R color. That is the, the color of the reversion up reversion down
[ 6105.62s ->  6115.62s] blue, black, or black. I guess instead of black, it should be red or green. I think we could leave
[ 6115.62s ->  6121.54s] it as red. If it's, if it's low vol, then expecting a reversion up implies that volatility is going to
[ 6121.54s ->  6127.30s] increase color red is probably fine for that. Maybe orange, but however you want to, however you want to
[ 6127.30s ->  6136.71s] do it. Okay. And that should be sufficient for this. Yeah. That's going to be sufficient for this
[ 6136.71s ->  6143.11s] update regime analysis. Now we can move on to actually analyzing the volatility itself. This is
[ 6143.11s ->  6147.67s] where we're going to build out the data frame for the regression analysis. This is where we're going to
[ 6147.67s ->  6154.63s] take the average forward 30 day implied volatility. So it's a forward looking average of implied volatility
[ 6154.63s ->  6160.31s] from the current point in time. We're doing this on a rolling basis. We query back two years of data
[ 6160.31s ->  6165.35s] and all the way back, we're going to pretend that's the current point in time. We're going to look ahead
[ 6165.35s ->  6171.67s] 30 days, take the average implied volatility, and we're going to regress that on the current
[ 6171.67s ->  6176.15s] volatility, the current implied volatility at that point in time. And we're just going to keep doing that
[ 6176.63s ->  6180.71s] rolling forward. There's a lot of ways to improve this methodology. You could do this in a disjoint
[ 6180.71s ->  6187.27s] capacity. You could do this for particular clusters of volatility. If you're starting high or starting
[ 6187.27s ->  6192.39s] low, there's, there's a lot of ways to condition this, improve this regression. Um, but again, this
[ 6192.39s ->  6198.15s] is a very involved video building this from scratch. We'll focus on the code, focus on this implementation,
[ 6198.15s ->  6203.11s] perhaps in another video, we'll talk about ways to improve it. Talk about using this maybe for,
[ 6203.11s ->  6208.95s] for live trading. But again, you know, this is a very involved technical video. So please let me know if
[ 6208.95s ->  6212.71s] that's something you'd like to see in a later video. Um, you've already been a trooper, you've
[ 6212.71s ->  6218.39s] made it this far and now is really time for the, the bread and butter of this video. And that is
[ 6219.03s ->  6226.77s] building this function to analyze the implied volatility. Okay. Um, I would also like to do a
[ 6226.77s ->  6231.97s] more involved video on regression eventually, you know, this idea of a geometric interpretation,
[ 6231.97s ->  6239.33s] a projection, this idea of, of how we actually get to the equation for it, the, the difference
[ 6239.33s ->  6245.33s] between say like a multiple regression or, uh, just a single variable regression. There's a lot
[ 6245.33s ->  6251.17s] I'd like to discuss. Um, but everything is largely based on interest. So let me know if that's something
[ 6251.17s ->  6259.67s] you'd like to see. Um, nevertheless, let's, let's get started here. We'll analyze volatility. It's worth
[ 6259.67s ->  6266.55s] noting all of these functions are already implemented in our user interface. So we built out,
[ 6268.64s ->  6275.60s] say the query data function. We call that function as a command from the query button. It's already
[ 6275.60s ->  6281.28s] built. Same thing with the analyze button. This analyzes volatility function is what we are calling.
[ 6281.28s ->  6285.36s] And that's what we're building right now. So don't lose sight of this. We have this user interface. We
[ 6285.36s ->  6295.22s] have all these little frames. We're building this functionality out. If we don't have any data,
[ 6298.53s ->  6318.64s] can't do anything. We can show an error that, that no IVOL data is available for analysis and we'll
[ 6318.64s ->  6333.64s] return. Okay. Otherwise let's log that we are going to be analyzing the implied volatility data.
[ 6334.44s ->  6341.24s] Let's get this data frame of the forward 30 day implied volatility. We'll get this from the
[ 6341.24s ->  6351.43s] volatility data, the implied volatility. We're going to compute this on a rolling basis. We're going to
[ 6351.43s ->  6374.20s] do a window of 30 days, minimum period one, take a mean and shift it 30 days. Okay. Then what we're
[ 6374.20s ->  6380.36s] going to do is we are going to create this analysis, um, data frame. That's going to keep the current
[ 6380.36s ->  6389.09s] VOL, the forward VOL, the VOL difference and the VOL percentile. Okay. So let us do this. The analysis
[ 6389.09s ->  6406.00s] data frame is going to contain the current VOL, self dot VOL. This is just going to be the implied
[ 6406.00s ->  6422.28s] volatility data, the forward VOL that we just created, the forward 30 day VOL, the difference.
[ 6422.28s ->  6450.64s] Remember this is for the different regimes and then the percentile. Cool. We'll drop all NA values.
[ 6450.64s ->  6457.36s] Cause remember we're, we're shifting the future values to match up with the current values. That's
[ 6457.36s ->  6462.88s] how we're doing this regression. We're regressing the future data on the current data. And we're seeing
[ 6462.88s ->  6470.32s] if there's any explanatory power in, in the, the outcome, the average IVOL for the next 30 days.
[ 6470.88s ->  6477.68s] So we'll do analysis DF is equal to analysis DF dot drop NA. You can just drop in place that is
[ 6477.68s ->  6489.80s] equivalent to this, but we'll just use this for now. This is equivalent to analysis dot drop NA in place.
[ 6489.80s ->  6503.56s] True. So use whichever you want, but in place just means it's operating on that particular object.
[ 6503.56s ->  6510.76s] And it looks like this to act on the particular object worth noting. We can also know if we have
[ 6510.76s ->  6517.48s] insufficient data for analysis. So if the analysis data frame, um, is less than 30, we don't even have
[ 6517.48s ->  6531.41s] a point to regress. So we can just log that we have insufficient data. And in that case, we'll just
[ 6531.41s ->  6541.19s] return, there's nothing else to do. Otherwise it's time to do some regressions. So we can import scipy
[ 6541.19s ->  6552.53s] here. I guess I forgot to at the top. So from scipy import stats, we can do slope one, intercept one,
[ 6552.53s ->  6564.15s] R value one, R value one, P value one, standard error one is equal to stats dot lin regress.
[ 6565.11s ->  6577.75s] And here we're going to do analysis data frame. Current vol is equal to some intercepts times a slope of
[ 6577.75s ->  6586.63s] analysis DF. And we will have the forward 30 day vol regressing the, the forward 30 day vol on the
[ 6586.63s ->  6593.56s] current vol. And we're going to do this as well for the difference. So I'm just going to copy and paste
[ 6593.56s ->  6602.60s] it as slope two, slope two, slope two, slope two. So, uh, slope intercept, R value, P value,
[ 6602.60s ->  6608.28s] standard error two, current vol, not on forward, but this time we're going to do it on vol difference.
[ 6610.39s ->  6622.32s] Okay. We're going to look for this split points between Y equals X. And that's really just a, um,
[ 6622.32s ->  6627.68s] system of equations that we're solving to find that break point. Remember we have this low vol regime
[ 6627.68s ->  6632.32s] and high vol regime and solving that system of equations is going to give us the break point.
[ 6632.32s ->  6639.97s] So if slope one is not equal to one, then we can find this break point. If it's equal to one,
[ 6639.97s ->  6645.57s] then it's equal to that dotted line Y equals X. And, you know, there's not going to be a break point.
[ 6646.13s ->  6652.42s] So the intersection will then occur at, if you solve the system of equations,
[ 6652.42s ->  6663.78s] intercept one divided by one minus slope one. Okay. Quite simple. Um, otherwise the intersection X
[ 6663.78s ->  6675.46s] is going to occur. Um, not at all. So we'll just use the medium. That's the middle value.
[ 6677.16s ->  6681.24s] So to separate the low and high vol regimes, we're going to look for that intersection between the
[ 6681.24s ->  6686.60s] regression line and Y equals X. That is if the forward 30 day I vol actually matches what the current
[ 6686.60s ->  6696.26s] I vol is. Um, then we will just take the, take the median. If, uh, if the slope is equal to one.
[ 6698.00s ->  6703.76s] All right, let's create this high vol regime and low vol regime. Um, this is very simple. All we're
[ 6703.76s ->  6710.64s] going to do is apply a filter to the current vol and the analysis data frame. And it's going to be
[ 6710.64s ->  6716.00s] based on this intersection point. So the high vol regime is going to create points for analysis.
[ 6716.00s ->  6723.20s] Um, it's going to create points for analysis based on the current vol. If it is greater than the
[ 6723.20s ->  6735.56s] intersection X, the low vol regime is going to be the compliment less than or equal to intersection X.
[ 6737.43s ->  6745.75s] Perfect. And now we can just run these regressions separately. So if let's say high vol regime dot sum
[ 6746.47s ->  6753.59s] is greater than 10, we can run this regression. That's just a conditional to, to run this regression.
[ 6753.59s ->  6760.63s] So let's just copy this regression code that we had up here and we will run it within this if statement.
[ 6761.35s ->  6769.03s] And instead of slope two, we'll just call this slope high and we'll do intercept high and we'll
[ 6769.03s ->  6776.63s] do our value. We'll just call it our high. We'll call this P high and we'll call this standard error
[ 6776.63s ->  6785.06s] high. The actual regression itself is going to be done based on this filter. The high vol regime
[ 6785.06s ->  6792.18s] is going to return. So this, this filter itself, right? This is going to return a series of booleans
[ 6792.82s ->  6797.22s] and wherever this condition is true, it's going to be one. Otherwise it's going to be zero.
[ 6797.86s ->  6803.94s] So we will base this regression then off of the analysis DF, but we're going to find places where
[ 6804.50s ->  6812.42s] what the high vol regime applies. Same thing for the difference where the high vol regime applies.
[ 6812.42s ->  6817.86s] So it's going to be dot loc and we're going to find those places where the filter applies.
[ 6818.90s ->  6824.58s] If we have insufficient data, then we can just set all of these equal to each other and none.
[ 6825.30s ->  6839.60s] So we will set this equal to none. So these are all equal. Wonderful. So that is for the high vol regime.
[ 6839.60s ->  6843.92s] And we're just going to replicate that for the low vol regime. So we'll copy this,
[ 6845.27s ->  6860.13s] do the exact same thing. And instead of high, it's going to be low. So call this low, low,
[ 6863.40s ->  6867.80s] take two seconds to do a search replace, but I'm dedicated now.
[ 6869.28s ->  6875.20s] standard error, low, standard error, low. Good. Copy this, make all of these equivalent to none. If we have
[ 6875.92s ->  6889.01s] insufficient, uh, data. Cool. This is now the low vol regime, not the high vol regime.
[ 6890.20s ->  6896.92s] Same thing for these filters. We're going to be applying the low vol regime, not the high vol regime.
[ 6897.64s ->  6901.72s] Same thing. It's going to return a series of booleans based on this intersection.
[ 6901.72s ->  6907.48s] And we want to find all the points where it's true that it is in fact, a low vol regime.
[ 6907.48s ->  6913.24s] And remember that regime is based on the intersection between the line Y equals X and the regression line
[ 6913.24s ->  6919.08s] that we came up with in the unconditional regressions. So that is exactly how we're
[ 6919.08s ->  6929.80s] going to be doing this. Um, I think now we're ready to plot everything so we can do X one, clear
[ 6931.84s ->  6941.67s] X two, clear X three, clear. And then we can create this, uh, this scatter plot of data and then plot the
[ 6941.67s ->  6947.35s] regression line. So what does that look like? Well, we're going to do self X one that scatter,
[ 6947.35s ->  6952.55s] there's going to be a scatter plot and we're going to plot what all of the current implied
[ 6952.55s ->  6960.72s] volatility points against the Ford 30 day volatility points to make this look a little nicer. We can
[ 6960.72s ->  6969.81s] set the alpha equal to 0.6 and the size to say 20. Let's add the regression line to that plot.
[ 6969.81s ->  6979.14s] So the X range is going to be MP Lynn space. We will go from the min of the current implied volatility
[ 6979.14s ->  6988.95s] available all the way to the max of the current implied volatility available. And then we will
[ 6989.83s ->  6997.56s] do a hundred points. Remember any function that you're plotting is going to be some sort of linear
[ 6997.56s ->  7004.60s] interpolation. It's just like really small lines that are being connected. We can't really plot like a
[ 7004.60s ->  7011.16s] true continuous function. Can't have a point that's infinitesimally small, you know, that's just
[ 7011.16s ->  7016.84s] getting into the, to the weeds though. So let's talk about Y pred one. This is going to be the output of
[ 7016.84s ->  7023.40s] the regression equation. So what is this first chart? This first chart is the unconditional regression.
[ 7023.40s ->  7030.98s] That is the regression of what Ford vol on current vol. We got that from here. So we want to use the
[ 7030.98s ->  7041.38s] slope and intercept to construct the equation of the regression. So we will do slope one times this
[ 7041.38s ->  7049.72s] input range. This is the domain plus the intercept one, and then we can plot it by self dot X one dot
[ 7049.72s ->  7057.94s] plot X range. We're going to plot the regression line and we will just make this, we should make this red
[ 7057.94s ->  7073.01s] line width, line width, line width, line width is equal to two. And for a label, we'll just call this
[ 7074.40s ->  7084.64s] some sort of formatted string. We'll say regression R squared is equal to, and we'll put the R value one,
[ 7085.36s ->  7093.41s] we can square it. And then this will be rounded to say three, three places. And that's going to be our
[ 7093.41s ->  7100.05s] first plot of data. So this is the unconditional regression of Ford vol on current vol. And we're
[ 7100.05s ->  7106.45s] going to do something very similar, um, for the, the difference, but don't forget, we still want to plot
[ 7106.45s ->  7116.31s] the Y equals X line as a reference. So we'll create this min val set equal to the min of the current vol
[ 7118.23s ->  7129.83s] and the forward vol. This can be seen maybe as a little redundant because,
[ 7132.82s ->  7141.00s] you know, if there was, if it was not disjoint, then there's no way for the average to be lower
[ 7141.00s ->  7148.44s] than any one of the points. I mean, that's just like sort of a basic math thing. Like if you have,
[ 7148.44s ->  7154.44s] let's say 10 points and the lowest is one, like, let's say you just have an ordered list one through
[ 7154.44s ->  7160.76s] 10, then the average can't be lower than one. So you could look at this as redundant, but if it is
[ 7160.76s ->  7167.88s] disjoint, then you may actually have that as the case. So we'll create this min val max val is equal to
[ 7167.88s ->  7179.88s] max. Same thing. We'll look at the max between the current vol and the forward idle. And we'll take the
[ 7179.88s ->  7191.09s] max. I didn't take the max over here. Cool. And now I'm just going to plot this as Y equals X.
[ 7191.09s ->  7202.71s] So I'll have the min val max val, and then the min val max val, and that's just going to be a line.
[ 7202.71s ->  7212.02s] So we'll do K. We'll keep it dashed. We'll do a smaller line width, and we'll just set the alpha
[ 7212.02s ->  7220.58s] to 0.7. And then the label will be Y is equal to X. So this is no change. That's the point of this
[ 7220.58s ->  7226.26s] line. It's a reference. If the forward 30-day implied volatility is equivalent to the current
[ 7226.26s ->  7235.70s] implied volatility, then there's no change observed on that, the average 30 days going forward on average.
[ 7235.70s ->  7246.32s] All right. Now we're ready to look at the, well, I guess we could set the titles. So we'll set the
[ 7247.20s ->  7263.11s] X label to be the current implied volatility. The Y label will be the 30-day forward average
[ 7263.99s ->  7277.81s] um, implied volatility. The title will be the forward implied volatility versus the current implied
[ 7277.81s ->  7287.73s] volatility. We could plot the regression equation too, as Y is equal to, we have slope one. We can round to
[ 7287.73s ->  7297.09s] say 0.3 F and we can also throw in the R squared. Um, we'll have the intercept too, of course.
[ 7301.08s ->  7310.82s] So intercepts good. Um, maybe we'll just put that after conventionally plus the intercept.
[ 7311.38s ->  7321.64s] And we can also plot the R squared, which is just going to be the R value squared, R value one squared,
[ 7322.20s ->  7337.64s] and we can round that to 0.3 F sufficient. Add a legend to that plot too, and then create a grid
[ 7337.64s ->  7346.40s] with some, some alpha, try to make it look a little, a little nicer. And that's going to be the first
[ 7346.40s ->  7351.84s] plot. So that's the unconditional regression of forward vol on current vol. Now we want to work on the
[ 7351.84s ->  7360.00s] second plot of the difference. So what we'll do is we'll do, um, pretty much the same thing, but we're
[ 7360.00s ->  7366.40s] going to create a scatter with a color label for high and low volatility regimes. So now we're working on
[ 7366.40s ->  7374.80s] the second chart. Um, so we'll do self.axe2.scatter. We'll do analysis data frame. We will do the high
